Item   Code,Item Name,Item BarCode,Unit,Item Type,Qty On Hand,Qty On Ord,Price Sales,Serial No Ctrl,Anly Code1,Anly Code2,Anly Code3,Anly Code4,Anly Code5,Anly Code6,Anly Code7,Anly Code8,,Anly Code9
3018-LCULIP2OR,Lioncase UltraSlim Leather iPad2 Case OR,4897040770125,PCS,S,0,,328,N,Third-Party,Third-Party Accessory,Third-Party,Case,Next Exchange Technology,LIONCASE,LC-ULIP2-OR,Orange,,
3018-LCULIP2BK,Lioncase UltraSlim Leather iPad2 Case BK,4897040770095,PCS,S,0,,328,N,Third-Party,Third-Party Accessory,Third-Party,Case,Next Exchange Technology,LIONCASE,LC-ULIP2-BK,Black,,
3018-LCMBA13VR,"Lioncase Macbook Air Case 13"" RD",Lioncase Macbook Air Case,PCS,S,0,,350,N,Third-Party,Third-Party Accessory,Accessory,CASE,Next Exchange Technology,LIONCASE,LC-MBA13-VR,RED,,
3018-LCMBA13OR,"Lioncase Macbook Air Case 13"" OR",4897040770194,PCS,S,0,,350,N,Third-Party,Third-Party Accessory,Accessories,CASE,Next Exchange Technology,LIONCASE,LC-MBA13-OR,ORANGE,,
3018-LCMBA13GY,"Lioncase Macbook Air Case 13"" GY",4897040770170,PCS,S,0,,350,N,Third-Party,Third-Party Accessory,Accessories,CASE,Next Exchange Technology,LIONCASE,LC-MBA13-GY,GRAY,,
3018-LCMBA13BK,"Lioncase Macbook Air Case 13"" BK",4897040770156,PCS,S,0,,350,N,Third-Party,Third-Party Accessory,Accessories,CASE,Next Exchange Technology,LIONCASE,LC-MBA13-BK,BLACK,,
3018-LCMBA11VR,"Lioncase Macbook Air Case 11"" RD",4897040770200,PCS,S,6,,330,N,Third-Party,Third-Party Accessory,Accessories,CASE,Next Exchange Technology,LIONCASE,LC-MBA11-VR,RED,,
3018-LCMBA11OR,"Lioncase Macbook Air Case 11"" OR",4897040770187,PCS,S,0,,330,N,Third-Party,Third-Party Accessory,Accessories,CASE,Next Exchange Technology,LIONCASE,LC-MBA11-OR,ORANGE,,
3018-LCMBA11GY,"Lioncase Macbook Air Case 11"" GY",4897040770163,PCS,S,1,,330,N,Third-Party,Third-Party Accessory,Accessories,CASE,Next Exchange Technology,LIONCASE,LC-MBA11-GY,GRAY,,
3018-LCMBA11BK,"Lioncase Macbook Air Case 11"" BK",4897040770149,PCS,S,0,,330,N,Third-Party,Third-Party Accessory,Accessories,CASE,Next Exchange Technology,LIONCASE,LC-MBA11-BK,BLACK,,
3018-LCAPDW07black,Etechcity  Leather Case For Ipad black,0305409600043,PCS,S,0,,280,N,Third-Party,Third-Party Accessory,Third-Party,Case,Etech Plus International,Etechcity,,Black,,
3018-LBM105,Lustro Love Story Swarovski iPhone4s BK,4895128981050,PCS,S,3,,498,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Moshi,LBM105,Black,,
3018-LBM101,Lustro Love Story Swarovski iPhone4s WH,4895128981012,PCS,S,0,,498,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Moshi,LBM101,White,,
3018-LABRADOR,The Dog iPhone 4 Labrador Retriever,6939448302336,PCS,S,0,,248,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,The Dog,00054LABRADOR,,,
3018-KN8262,Konnet SoftJAC iPod Nano 5G Compatible S,,PCS,S,0,,99,N,Third-Party,Third-Party Accessory,Third-Party,Case,Konnet Technology (Asia),Konnet,,,,
3018-KN8261,Konnet SoftJAC iPod Nano 5G Compatible S,,PCS,S,0,,99,N,Third-Party,Third-Party Accessory,Third-Party,Case,Konnet Technology (Asia),Konnet,,,,
3018-KN6204,Konnet - Style Shield Pack for iPhone,,PCS,S,5,,158,N,Third-Party,Third-Party Accessory,Third-Party,Case,Good Century Holding Ltd,Konnet,,,,
3018-KN6203,Konnet-iPhone Essential Pack,,PCS,S,25,,168,N,Third-Party,Third-Party Accessory,Third-Party,Case,Good Century Holding Ltd,Konnet,,,,
3018-KN5017,Konnet-SHINE- Silver n Red,,PCS,S,4,,228,N,Third-Party,Third-Party Accessory,Third-Party,Case,Good Century Holding Ltd,Konnet,,Silver,,
3018-JPAXP4RD,"Mophie Juice Pack Air For iPhone 4,4S RD",810472011516,PCS,S,12,,698,N,Third-Party,Third-Party Accessory,Third-Party,Case,Leader Radio Technologies,Mophie,JPAXP4-RD,Red,,
3018-JPAXP4BK,Mophie Juice Pack Air For iPhone 4 BK,810472011455,PCS,S,6,,698,N,Third-Party,Third-Party Accessory,Third-Party,Case,Leader Radio Technologies,Mophie,JPAXP4-BK,Black,,
3018-Jpaip4WT,Mophie Juice Pack Air For iPhone 4 WH,810472011462,PCS,S,10,,698,N,Third-Party,Third-Party Accessory,Third-Party,Case,Leader Radio Technologies,Mophie,MophieJuicePack-Whit,White,,
3018-JL06,SIGEMA iPhone 4 case Anti glare - Thumbe,0306301400182,PCS,S,0,,198,N,Third-Party,Third-Party Accessory,Third-Party,Case,CW Supply Limied,SIGEMA,JL-06,,,
3018-JL04,SIGEMA iPhone 4 case Anti glare - Bird H,0306301400175,PCS,S,0,,198,N,Third-Party,Third-Party Accessory,Third-Party,Case,CW Supply Limied,SIGEMA,JL-04,,,
3018-Jimmy903,Jimmy iPad 2 back case - Flower,4714123538307,PCS,S,0,,289,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy903,,,
3018-Jimmy901,Jimmy iPad 2 back case - heart,4714123538284,PCS,S,0,,289,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy901,,,
3018-Jimmy803,Jimmy iPad Protective Case - Horse,4714123538024,PCS,S,3,,308,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy803,,,
3018-Jimmy802,Jimmy iPad Protective Case - Snow,4714123538017,PCS,S,2,,308,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy802,,,
3018-Jimmy801,Jimmy iPad Protective Case - Tree,4714123538000,PCS,S,2,,308,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy801,,,
3018-Jimmy210,Jimmy iPhone 4 Protective Case - Flower,4714123538277,PCS,S,0,,150,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy210,,,
3018-Jimmy209,Jimmy iPhone 4 Protective Case - Boathou,4714123538260,PCS,S,0,,150,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy209,,,
3018-Jimmy208,Jimmy iPhone 4 Protective Case - Heart,4714123538253,PCS,S,0,,150,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy208,,,
3018-Jimmy207,Jimmy iPhone 4 Protective Case - Handsha,4714123538246,PCS,S,1,,150,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy207,,,
3018-Jimmy206,Jimmy iPhone 4 Protective Case - Light,4714123539113,PCS,S,3,,150,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy206,,,
3018-Jimmy205,Jimmy iPhone 4 Protective Case - Snow,4714123539106,PCS,S,3,,150,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy205,,,
3018-Jimmy204,Jimmy iPhone 4 Protective Case - Tree,4714123539090,PCS,S,1,,150,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy204,,,
3018-Jimmy203,Jimmy iPhone 4 Protective Case - Flower,4714123539083,PCS,S,6,,150,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy203,,,
3018-Jimmy202,Jimmy iPhone 4 Protective Case - Horse,4714123539076,PCS,S,0,,150,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy202,,,
3018-Jimmy201,Jimmy iPhone 4 Protective Case - Swimmin,4714123539069,PCS,S,1,,150,N,Third-Party,Third-Party Accessory,Third-Party,Case,SRSWorks Limited,Jimmy,Jimmy201,,,
3018-Jille049650,Jill-e 049650 and 049599 Zebra cover Mes,0902993000046,PCS,S,0,,549,N,Third-Party,Third-Party Accessory,Third-Party,Case,Yutron Tech (Hong Kong) L,Jill-e,Jill-e049650,,,
3018-Jille049643,Jill-e 049643 and 049599 Yel Paisley cov,0902993000022,PCS,S,0,,549,N,Third-Party,Third-Party Accessory,Third-Party,Case,Yutron Tech (Hong Kong) L,Jill-e,Jill-e049643,,,
3018-Jille049636,Jill-e 049636 and 049599 Macintosh cover,0902993000053,PCS,S,0,,549,N,Third-Party,Third-Party Accessory,Third-Party,Case,Yutron Tech (Hong Kong) L,Jill-e,Jill-e049636,,,
3018-Jille049629,Jill-e 049629 and 049599 Leopard cover M,0902993000039,PCS,S,0,,549,N,Third-Party,Third-Party Accessory,Third-Party,Case,Yutron Tech (Hong Kong) L,Jill-e,Jill-e049629,,,
3018-Jille049605,Jill-e 049605 and 049599 Baroque cover M,0902993000015,PCS,S,0,,549,N,Third-Party,Third-Party Accessory,Third-Party,Case,Yutron Tech (Hong Kong) L,Jill-e,Jill-e049605,,,
3018-IT5TUNSHELLRF01,Tunewear Rubber Case-iPod Touch 5th BK,875570007908,PCS,S,35,0,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IT5-TUN-SHELL-RF01,Black,,
3018-IT5EGGSHELL03,Tunewear Eggshell Case-iPod Touch 5th WH,875570007861,PCS,S,35,0,159,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IT5-EGG-SHELL-03,Black,,
3018-IT5EGGSHELL02,Tunewear Eggshell Case-iPod Touch 5th SK,875570007854,PCS,S,35,0,159,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IT5-EGG-SHELL-02,Smoke,,
3018-IT5EGGSHELL01,Tunewear Eggshell Case-iPod Touch 5th CL,875570007847,PCS,S,23,0,159,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IT5-EGG-SHELL-01,Clear,,
3018-IT4SOFTSHELL04,Tunewear Softshell Case - iPod Touch4 OR,875570004037,PCS,S,0,,119,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IT4-SOFT-SHELL-04,Orange,,
3018-IT4SOFTSHELL03,Tunewear Softshell Case - iPod Touch4 GN,875570004044,PCS,S,0,,119,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IT4-SOFT-SHELL-03,Grenn,,
3018-IT4EGGSHELL03,Tunewear Eggshell Case-iPod Touch 4th BK,875570003979,PCS,S,4,,119,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IT4-EGG-SHELL-03,Black,,
3018-IT4EGGSHELL02,Tunewear Eggshell Case- Touch 4th Smoke,875570003962,PCS,S,1,,119,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IT4-EGG-SHELL-01,Smoke,,
3018-IT4EGGSHELL01,Tunewear Eggshell Case-iPod Touch 4th CL,875570003955,PCS,S,2,,119,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IT4-EGG-SHELL-01,Clear,,
3018-IT05G,EX Tailor-made protective case - Ipad sk,6948641503075,PCS,S,4,,218,N,Third-Party,Third-Party Accessory,Third-Party,Case,ABLIEVE Cyber Technology,EX,,Gray,,
3018-IT04G,EX Tailor-made protective case - Ipad sk,,PCS,S,2,,218,N,Third-Party,Third-Party Accessory,Third-Party,Case,ABLIEVE Cyber Technology,EX,,Gray,,
3018-IT04,EX Tailor-made protective case -Ipad ski,,PCS,S,5,,218,N,Third-Party,Third-Party Accessory,Third-Party,Case,ABLIEVE Cyber Technology,EX,,Diamond,,
3018-IT01Ta,EX Tailor-made protective case -Ipad ski,6948641502955,PCS,S,5,,218,N,Third-Party,Third-Party Accessory,Third-Party,Case,ABLIEVE Cyber Technology,EX,,Translucent,,
3018-IT01T,EX Tailor-made protective case -Ipad ski,,PCS,S,104,,218,N,Third-Party,Third-Party Accessory,Third-Party,Case,Sunion service,EX,,Translucent,,
3018-IT01,EX Tailor-made protective case -Ipad ski,,PCS,S,70,,218,N,Third-Party,Third-Party Accessory,Third-Party,Case,ABLIEVE Cyber Technology,EX,,,,
3018-IPMLTH05,Tunewear Leather Look iPad Mini Case BR,875570008547,PCS,S,0,0,299,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-LTH-05,Brown,,
3018-IPMLTH04,Tunewear Leather Look iPad Mini Case BL,875570008554,PCS,S,0,0,299,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-LTH-04,Blue,,
3018-IPMLTH03,Tunewear Leather Look iPadMini Case L.BR,875570008561,PCS,S,0,0,299,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-LTH-03,Camel,,
3018-IPMLTH02,Tunewear Leather Look iPad Mini Case RD,875570008530,PCS,S,0,0,299,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-LTH-02,Red,,
3018-IPMLTH01,Tunewear Leather Look iPad Mini Case BK,875570008523,PCS,S,0,0,299,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-LTH-01,BLACK,,
3018-IPMFOLIOCL05,Tunewear TuneFolio iPad Mini Case BR,875570008370,PCS,S,0,0,329,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-FOLIO-CL-05,Brown,,
3018-IPMFOLIOCL04,Tunewear TuneFolio iPad Mini Case PK,875570008387,PCS,S,0,0,329,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-FOLIO-CL-04,Pink,,
3018-IPMFOLIOCL03,Tunewear TuneFolio iPad Mini Case Camel,875570008363,PCS,S,0,0,329,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-FOLIO-CL-03,Camel,,
3018-IPMFOLIOCL02,Tunewear TuneFolio iPad Mini Case WH,875570008400,PCS,S,0,0,329,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-FOLIO-CL-02,White,,
3018-IPMFOLIOCL01,Tunewear TuneFolio iPad Mini Case BK,875570008349,PCS,S,0,0,329,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-FOLIO-CL-01,BLACK,,
3018-IPMEGGSHELLSC03,Tunewear EggShell Case For iPad Mini Wh,875570008301,PCS,S,0,0,179,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IPM-EGG-SHELL-SC03,White,,
3018-IPMEGGSHELLSC02,Tunewear EggShell Case For iPad Mini SK,875570008295,PCS,S,0,0,179,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IPM-EGG-SHELL-SC02,Smoke,,
3018-IPMEGGSHELLSC01,Tunewear EggShell Case For iPad Mini CL,875570008288,PCS,S,0,0,179,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IPM-EGG-SHELL-SC01,Clear,,
3018-IPMCARBON02,Tunewear Carbon Look iPad Mini Case WH,875570008332,PCS,S,0,0,299,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-CARBON-02,White,,
3018-IPMCARBON01,Tunewear Carbon Look iPad Mini Case BK,875570008325,PCS,S,0,0,299,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPM-CARBON-01,BLACK,,
3018-IPH4JCVG04,"VanGogh Museum iPhone4,4S Case Sky",6939448303333,PCS,S,1,,248,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Moshi,IPH4HCVG04,,,
3018-IPH4JCVG03,"VanGogh Museum iPhone4,4S Case Skull",6939448303326,PCS,S,8,,248,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Moshi,IPH4HCVG03,,,
3018-IPH4JCVG02,"VanGogh Museum iPhone4,4S Case Field",6939448303319,PCS,S,4,,248,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Moshi,IPH4HCVG02,,,
3018-IPH4JCVG01,"VanGogh Museum iPhone4,4S Case Butterfly",6939448303302,PCS,S,5,,248,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Moshi,IPH4HCVG01,,,
3018-IPH4BPOL1,SIGEMA ProCase Air Pink iPhone 4  Case,0306301400229,PCS,S,0,,168,N,Third-Party,Third-Party Accessory,Third-Party,Case,CW Supply Limied,SIGEMA,IPH4-BP-OL-1,Pink,,
3018-IPH4BKOL1,SIGEMA ProCase Air Black iPhone 4  Case,0306301400236,PCS,S,0,,168,N,Third-Party,Third-Party Accessory,Third-Party,Case,CW Supply Limied,SIGEMA,IPH4-BK-OL-1,Black,,
3018-IPADWTWEAR01,Tunewear WaterWear Plastic Pocket - iPad,875570003450,PCS,S,11,0,229,N,Third-Party,Third-Party Accessory,Accessories,case,Towervision Group Limited,Tunewear,IPAD-WT-WEAR-01,,,
3018-IPAD3TUNFOLIOUR05,Tunewear Urban Folio New iPad Case Beige,875570006604,PCS,S,19,0,399,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-TUN-FOLIO-UR05,Beige,,
3018-IPAD3TUNFOLIOUR04,Tunewear Urban Folio New iPad Case Navy,875570006598,PCS,S,11,0,399,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-TUN-FOLIO-UR04,NAVY,,
3018-IPAD3TUNFOLIO05,Tunewear TuneFolio Case - New iPad Camel,875570006536,PCS,S,97,0,379,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-TUN-FOLIO-05,Camel,,
3018-IPAD3TUNFOLIO04,Tunewear TuneFolio Case for New iPad BR,875570006550,PCS,S,73,0,379,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-TUN-FOLIO-04,BROWN,,
3018-IPAD3TUNFOLIO03,Tunewear TuneFolio Case for New iPad OR,875570006543,PCS,S,45,0,379,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-TUN-FOLIO-03,ORANGE,,
3018-IPAD3TUNFOLIO02,Tunewear TuneFolio Case for New iPad WH,875570006529,PCS,S,53,0,379,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-TUN-FOLIO-02,WHITE,,
3018-IPAD3TUNFOLIO01,Tunewear TuneFolio Case for New iPad BK,875570006567,PCS,S,18,,379,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-TUN-FOLIO-01,BLACK,,
3018-IPAD3SOFTSHELL03,Tunewear Softshell New iPad Case (SC) BL,875570006475,PCS,S,53,0,214,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-SOFT-SHELL-03,BLUE,,
3018-IPAD3SOFTSHELL02,Tunewear Softshell New iPad Case (SC) PK,875570006468,PCS,S,37,0,214,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-SOFT-SHELL-02,PINK,,
3018-IPAD3SOFTSHELL01,Tunewear Softshell New iPad Case (SC) SK,875570006482,PCS,S,14,0,214,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-SOFT-SHELL-01,SMOKE,,
3018-IPAD3LTH07,Tunewear Leather Look New iPad Case YL,875570007038,PCS,S,14,0,349,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-LTH-07,YELLOW,,
3018-IPAD3LTH06,Tunewear Leather Look New iPad Case BL,875570007021,PCS,S,18,0,349,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-LTH-06,BLUE,,
3018-IPAD3LTH05,Tunewear Leather Look New iPad Case RD,875570006918,PCS,S,14,0,349,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-LTH-01,RED,,
3018-IPAD3LTH04,Tunewear Leather Look New iPad Case BR,875570006871,PCS,S,12,0,349,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-LTH-04,Brown,,
3018-IPAD3LTH03,Tunewear Leather Look New iPad Case OR,875570006864,PCS,S,20,0,349,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-LTH-03,Orange,,
3018-IPAD3LTH02,Tunewear Leather Look New iPad Case WH,875570006857,PCS,S,35,0,349,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-LTH-02,White,,
3018-IPAD3LTH01,Tunewear Leather Look New iPad Case BK,875570006512,PCS,S,28,0,349,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-LTH-01,BLACK,,
3018-IPAD3EGGSHELLSC04,Tunewear Eggshell New iPad Case (SC) SK,,PCS,S,0,0,214,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-EGG-SHELL-SC04,SMOKE,,
3018-IPAD3EGGSHELLSC03,Tunewear Eggshell New iPad Case (SC) BK,875570006451,PCS,S,104,0,214,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-EGG-SHELL-SC03,BLACK,,
3018-IPAD3EGGSHELLSC02,Tunewear Eggshell New iPad Case (SC) WH,875570006444,PCS,S,70,0,214,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-EGG-SHELL-SC02,WHITE,,
3018-IPAD3EGGSHELLSC01,Tunewear Eggshell New iPad Case (SC) CL,875570006437,PCS,S,26,,214,N,Third-Party,Third-Party Accessory,Accessory,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-EGG-SHELL-SC01,CLEAR,,
3018-IPAD3CARNON02,Tunewear Carbon Look New iPad Case WH,875570006505,PCS,S,39,0,349,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-CARNON-02,WHITE,,
3018-IPAD3CARNON01,Tunewear Carbon Look New iPad Case BK,875570006499,PCS,S,10,,349,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Towervision Group Limited,TUNEWEAR,IPAD3-CARNON-01,BLACK,,
3018-IPAD2TUNFOLP03,Tunewear Tunfolio iPad2 Case w/Wake Came,875570005744,PCS,S,1,,379,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IPAD2-TUN-FOLIO-P03,,,
3018-IPAD2TUNFOLP02,Tunewear Tunfolio iPad 2 Case w/Wake WH,875570005737,PCS,S,0,,379,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IPAD2-TUN-FOLIO-P02,White,,
3018-IPAD2TUNFOLP01,Tunewear Tunfolio iPad 2 Case with wake,875570005720,PCS,S,0,,379,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IPAD2-TUN-FOLIO-P01,Black,,
3018-IPAD2SCUPK,Zum iPad 2 Case with SC Lock PK,855163003050,PCS,S,0,,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,ZUM SC ULTRAMATE,IPAD2-SCU-PINK,Pink,,
3018-IPAD2SCUO,Zum iPad 2 Case with SC Lock OR,855163003036,PCS,S,0,,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,ZUM SC ULTRAMATE,IPAD2-SCU-O,Orange,,
3018-IPAD2SCUBL,Zum iPad 2 Case with SC Lock BL,855163003043,PCS,S,0,,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,ZUM SC ULTRAMATE,IPAD2-SCU-BLUE,Blue,,
3018-IPAD2SCUB,Zum iPad 2 Case with SC Lock BK,855163003029,PCS,S,2,,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,ZUM SC ULTRAMATE,IPAD2-SCU-B,Black,,
3018-IPAB202,Angry Birds iPad Case - AB IML Red,0307695200020,PCS,S,0,,299,N,Third-Party,Third-Party Accessory,Third-Party,Case,World-Tech Distribution H,Angry Birds,IPAB202,Red,,
3018-IPAB201,Angry Birds iPad Case - AB IML Pig King,0307695200013,PCS,S,2,,299,N,Third-Party,Third-Party Accessory,Third-Party,Case,World-Tech Distribution H,Angry Birds,IPAB201,Red,,
3018-IP5TUNSHELLRF08,Tunewear TuneShell Case for iPhone 5 RD,875570007427,PCS,S,0,0,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IP5-TUN-SHELL-RF08,Red,,
3018-IP5TUNSHELLRF07,Tunewear TuneShell Case for iPhone 5 WH,875570007403,PCS,S,0,0,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IP5-TUN-SHELL-RF07,White,,
3018-IP5TUNSHELLRF06,Tunewear TuneShell Case for iPhone 5 OR,875570007434,PCS,S,0,0,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IP5-TUN-SHELL-RF06,Orange,,
3018-IP5TUNSHELLRF05,Tunewear TuneShell Case for iPhone 5 PU,875570007458,PCS,S,0,0,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IP5-TUN-SHELL-RF05,Purple,,
3018-IP5TUNSHELLRF04,Tunewear TuneShell Case for iPhone 5 GY,875570007472,PCS,S,0,0,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IP5-TUN-SHELL-RF04,Gray,,
3018-IP5TUNSHELLRF03,Tunewear TuneShell Case for iPhone 5 GN,875570007441,PCS,S,0,0,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IP5-TUN-SHELL-RF03,Green,,
3018-IP5TUNSHELLRF02,Tunewear TuneShell Case for iPhone 5 PK,875570007410,PCS,S,0,0,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IP5-TUN-SHELL-RF02,PINK,,
3018-IP5TUNSHELLRF01,Tunewear TuneShell Case for iPhone 5 BK,875570007465,PCS,S,0,0,199,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IP5-TUN-SHELL-RF01,Smoke,,
3018-IP5TUNPRISM04,Tunewear TunePrsim Case - iPhone 5  RD,875570007342,PCS,S,97,0,179,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IP5-TUN-PRISM-04,Red,,
3018-IP5TUNPRISM03,Tunewear TunePrsim Case - iPhone 5  GN,875570007359,PCS,S,81,0,179,N,Third-Party,Third-Party Accessory,Third-Party,Case,Towervision Group Limited,Tunewear,IP5-TUN-PRISM-03,Green,,
